objid,dered_r,u_g_color,g_r_color,r_i_color,i_z_color,diff_u,diff_g1,diff_i,diff_z
1237657628980871277,19.19559,0.17614749999999998,0.15288729999999998,0.1642475,0.08849716,-0.00582695,0.0050258640000000005,-0.0006713867,0.002412796
1237657775547351182,19.29512,0.2512875,0.1225281,0.2763672,0.04018402,-0.02900696,-0.013574600000000001,0.02030563,-0.02688789
1237657775010414756,19.96101,0.09083176,0.2814922,0.007787704,-0.02273178,-0.008691788,0.00327301,-0.03938103,-0.01161957
1237657630054875166,18.67178,-0.04283905,0.46484570000000003,-0.08901215,-0.07509995,0.01690102,-0.000793457,0.002189636,0.02236557
1237657774473674757,19.3795,0.0477314,0.002918243,0.2977009,0.04912567,-0.0434742,-0.005289078000000001,-0.004573822,-0.009212494
1237657628444197026,20.17811,-0.004728317,-0.07455063,0.31407929999999995,0.07671547,-0.00730896,-0.01522827,-0.01712608,-0.04083061
1237660958641356846,17.78043,0.1641884,0.06591415,0.1307087,-0.08629227,-0.01235199,-0.01515388,-0.01074219,0.0013504029999999998
1237660765905355121,18.16499,0.2399445,0.43767170000000005,0.26540759999999997,0.2637939,-0.46533199999999997,-0.7315483,-0.7578716,-0.6878795999999999
1237660958641685006,16.82615,1.066856,0.7878016999999999,0.4267254,0.2058716,-1.767363,-2.000563,-1.986088,-1.974718
1237660958641160760,20.03491,0.03188896,0.21696469999999998,0.024606700000000002,-0.06022072,0.02020073,0.03034019,-0.01258087,0.027824400000000003
1237660765904830867,18.515079999999998,0.1493931,0.02113533,0.22053150000000002,-0.02809143,-0.03000641,-0.01941109,-0.01426125,-0.02360535
1237660561892311450,19.1746,-0.03187752,0.2125931,-0.06287193,-0.03612328,-0.001701355,0.0063285830000000005,0.002565384,-0.002168655
1237660765904765609,20.24309,0.04895973,-0.05620193,0.07095146,0.3152771,0.01363945,-0.01005936,-0.01170731,-0.001203537
1237660958641554142,20.09508,0.3437347,0.06783485,-0.067276,0.1564217,0.02352524,-0.005195618,-0.01208305,-0.000289917
1237660765905289286,18.2155,0.1599884,0.06964493,-0.1484547,0.04642487,-0.007318496999999999,-0.01743126,-0.01650429,-0.01202011
1237660958641029793,19.96879,0.04147911,0.04208565,0.107481,0.2342014,0.03247452,-0.007932663000000001,0.007242203000000001,-0.001371384
1237660561892245881,19.493489999999998,0.01381874,0.13650320000000002,-0.09769821,0.06238747,-0.0008277892999999999,-0.01422119,-0.024658199999999998,-0.01729584
1237660765904699796,18.873920000000002,0.24847979999999997,0.2263985,0.1545486,0.08398247,-0.0606842,-0.06624794,-0.06888962,-0.05408669
1237660765905093089,19.4129,0.6269111999999999,0.4534874,0.4085255,0.1879501,-0.001194,0.006481171,0.003894806,0.006256104
1237660765905158969,20.33311,-0.07641411,-0.22999570000000003,-0.28610040000000003,-0.3833523,0.03835869,0.004634857,-0.00022315979999999998,0.01583672
1237660765905289666,18.722179999999998,0.1010017,0.20607379999999997,0.02881241,0.005521774,0.01673508,0.005931854,-0.009130478000000001,0.0019226070000000002
1237660765904634320,19.64902,0.1781731,-0.07438278,0.2857666,-0.04085922,0.01574326,0.005281448,0.002849579,0.02277756
1237660765904634671,19.99586,0.2623062,0.04170609,0.1238155,-0.0179882,-0.004972458,-0.01486206,-0.009111404,-0.03432465
1237660959178359560,19.684089999999998,0.8940258,0.5237503,0.3050461,0.2346764,-0.05360603,-0.06904984,-0.08742714,-0.07626915
1237660959178293314,18.11596,0.3662968,0.05129242,0.05643082,-0.04040718,0.005004883,0.01303673,0.0013580320000000001,0.01000595
1237660959178228212,19.68615,0.3136768,-0.009412766,0.17509270000000002,-0.005695343,-0.01725006,-0.00626564,-0.009456635,-0.01659775
1237660343923048989,18.71732,0.2900105,0.003147125,-0.02080345,0.0421524,0.009841919000000001,0.004266739,-0.0049324040000000005,0.020503999999999998
1237660343922983473,19.93954,-0.0517025,-0.05822945,0.26774790000000004,0.16316989999999998,0.02119446,0.0033493040000000004,-0.007022858000000001,-0.0195713
1237657877001273466,18.67114,-0.126749,0.28425029999999996,0.14252089999999998,0.016923900000000002,-0.0005569458,-0.01851845,-0.01415634,-0.02391052
1237660562428985972,18.917820000000003,0.1698532,0.1578674,-0.1037979,0.22721479999999997,-0.003528595,-0.0235405,-0.04120255,-0.02169991
1237660343922983293,19.17724,0.2199326,0.1555786,0.1478767,-0.12005419999999999,0.001003265,0.002977371,0.008443832,0.0408783
1237657877001142393,18.196839999999998,0.8396796999999999,0.8228549999999999,0.4732246,0.2074585,-0.722477,-0.9631939,-0.9675865,-0.9356327
1237660343922918146,19.784010000000002,-0.1142712,0.3478222,-0.06433678,0.058736800000000006,0.003826141,0.004583359,-0.001672745,0.02251625
1237657877001011681,19.2729,0.07005692,0.0592308,0.34161379999999997,0.07798767,0.0047702790000000005,-0.002334595,-0.007102966,0.01229477
1237657877001012162,20.43724,0.0008220673,-0.246479,-0.01689529,-0.34724040000000006,-0.03129959,-0.04667473,-0.04693985,0.01089478
1237657877001076913,18.65596,-0.1582375,0.2799473,0.0013122560000000001,-0.02590942,0.001234055,-0.02221298,-0.002836227,-0.004789352
1237657877001077590,19.91434,-0.08719826,-0.01624489,0.04586792,0.08670235,0.009128571,0.01579475,0.01485825,0.004955292
1237660343922721261,19.19076,0.3821697,0.3061638,0.23552889999999999,-0.11654849999999999,-0.004034042,0.004297256,-0.0005302429,-0.002637863
1237657877000814926,18.46803,0.7424698000000001,0.44170950000000003,0.2810459,0.08272362,-0.01797485,0.01088905,0.003574371,0.004831314000000001
1237657877001011715,18.80246,-0.14433479999999999,0.4329414000000001,0.06694221,0.02478218,0.01492691,-0.003938675,-0.002429962,-0.001213074
1237657877537817288,19.11078,2.7767560000000002,1.598478,0.6201649,0.4274349,-0.199749,-0.7820683,-0.7979107,-0.8293648000000001
1237657878075212591,19.10961,0.5914307,1.011244,0.5538234999999999,0.3019905,-0.27540970000000004,-0.4201679,-0.4433308,-0.4598503
1237660344460509489,19.5061,0.05226135,0.2971134,-0.05133247,-0.06476212,0.009033203,0.005844116,0.008508682,-0.01708794
1237657877538800292,19.31785,-0.06329536,0.1984386,0.03056908,-0.0833931,0.001939774,-0.03413773,-0.02395439,-0.01110077
1237660344460378773,18.94758,0.239748,0.20642660000000002,0.24534989999999998,0.009622574,-0.00246048,-0.04601479,-0.0435276,-0.04909897
1237657877001470727,20.08394,0.09587288,0.15165710000000002,0.204319,-0.26991079999999995,0.01067162,-0.006772995,-0.01295662,-0.02121353
1237657877001404892,18.748520000000003,0.5376586999999999,0.09449577,0.1694221,0.14474489999999998,0.0035552979999999997,-0.0036754609999999997,-0.01566887,-0.03524208
1237657877001798086,19.3483,0.26073270000000004,0.06926918,0.3609562,-0.0007591248,-0.00280571,-0.01160431,-0.008989334,-0.009775161999999999
1237657877001404979,19.54437,0.3391933,-0.02583313,-0.05223656,0.1823025,-0.0034160609999999998,-0.02347374,-0.02176285,-0.02936363
1237660344460182084,19.03762,0.5850601,-0.05303383,0.04919624,0.01360512,-0.02510452,-0.01583862,-0.03425789,-0.01834488
1237660344460640660,16.54693,1.006985,0.6337357,0.3992119,0.183383,-1.2935729999999999,-1.526455,-1.503817,-1.488318
1237657877001928826,18.57273,0.15936660000000002,0.004327774,0.14347839999999998,-0.136898,-0.03398705,0.01309395,0.006303787,0.01388741
1237660344460313247,20.01763,0.2204571,-0.07559586,0.1970558,-0.0694561,0.006570816,-0.00510788,-0.01195526,0.04107285
1237660343923376346,18.00414,-0.02186394,0.258625,-0.03628159,-0.2106819,0.0018463129999999998,-0.01069832,-0.009469986,-0.0009002686
1237660343923376689,19.58321,-0.0932827,0.2703266,-0.001779556,0.02828789,0.02830696,0.01232338,0.0026683809999999996,0.01304054
1237660344460641218,19.5492,2.822861,0.6153049,0.2362804,-0.01790237,0.1168365,-0.02139664,-0.02575302,-0.02551079
1237660344460705972,17.99203,0.1232185,0.300045,0.08154106,-0.12705039999999998,0.01671791,0.006450653000000001,0.01469612,0.010097499999999999
1237660959178621369,19.52918,0.21532440000000003,-0.1691589,0.24901199999999998,0.27600290000000005,-0.01189423,-0.0167675,-0.03096771,-0.02550507
1237660562429772155,18.74586,0.05962563,0.252224,0.02578163,-0.06874275,0.007547379,0.001277924,0.005651474,0.0063095090000000005
1237660959178555421,15.969520000000001,0.3896313,0.22416689999999997,-0.06771469,0.02855873,-0.0005264282,0.0019645689999999998,-0.004842758,0.006830215
1237660959178817999,19.76425,0.1392994,-0.04429817,0.2043095,-0.06773186,-0.04100227,-0.02511406,-0.014328,-0.02386475
1237657877001994732,18.91432,0.3560543,0.09374237,-0.01702499,0.2477036,-0.0464592,-0.0412674,-0.05044174,-0.06270790000000001
1237660959178818222,20.18325,0.1552906,-0.06199265,0.2508507,-0.049757,0.01504326,0.0060215,0.009435654,-0.02393723
1237660959178686517,23.84382,0.1921864,0.9411181999999999,1.334578,-0.23358920000000002,0.0029067990000000003,-0.04121208,-0.03057671,-0.04448509
1237660343923900618,17.90438,0.1221809,0.2305031,0.2373123,0.021411900000000005,-0.1009674,-0.238163,-0.2562199,-0.29582790000000003
1237660562430165166,17.71388,0.5415039,0.5233536,0.04546547,-0.07949066,-0.002298355,0.00346756,-0.0002479553,0.003606796
1237660343386964099,19.46676,1.001387,0.2878361,0.06790161,-0.03675079,0.03354645,-0.002754211,-0.009138107,-0.009752274
1237660959178817621,18.27287,0.3850822,-0.06772041,0.1480389,-0.1196346,-0.0165329,-0.01651382,-0.02148438,-0.026292799999999998
1237660765905551749,19.21367,0.20050620000000002,0.23182110000000003,-0.007608414,0.2029743,0.0010566710000000001,-0.01374054,-0.01551628,-0.02726173
1237660561893752858,16.82827,0.1482124,0.04686928,-0.002861023,0.13102529999999998,-0.0074405669999999995,-0.01278114,-0.01501465,-0.01843262
1237660561893687675,19.33065,0.22861669999999998,0.05469513,0.01174355,0.141737,-0.00784111,0.002141953,0.001754761,0.006580353000000001
1237660561894015124,18.20364,-0.02047348,0.2704315,-0.07351685,-0.1302452,0.008609772,-0.007493973,-0.006469727,-0.006753922
1237660561894080882,18.878989999999998,0.1302452,-0.03800964,0.27292059999999996,-0.04696655,0.003147125,0.001642227,0.01498222,0.008075714
1237660561894015367,18.80433,0.11225510000000001,0.1982174,-0.07742691,0.03722763,-0.01215363,-0.02293205,-0.03019714,-0.03250504
1237660765905944966,19.83225,0.1059685,0.04180527,0.153595,-0.03645325,0.004045486,0.01062775,0.004146576,-0.00560379
1237660958642209246,19.10943,0.14945029999999998,0.09686661,0.38813020000000004,-0.05402946,-0.01443481,0.01228333,0.003847122,0.0021457670000000002
1237660765906076008,18.18619,0.3645859,0.6000880999999999,0.40196420000000005,0.18996429999999997,-0.32345959999999996,-0.5521603,-0.5382786,-0.5357838
1237660765905944955,19.14623,0.12369160000000001,0.1496181,0.23474120000000004,0.02294731,-0.0005493164,-0.0008792877,-0.006170273,0.0110817
1237660561893622199,19.69764,-0.06976318,0.2455063,0.07515907,-0.12541010000000002,0.01704597,0.01089859,-0.005512238,0.00036239620000000003
1237660562430493476,19.64312,1.4862229999999998,1.441616,0.3761177,0.4835491,-0.2810478,-0.5499744000000001,-0.6743908000000001,-0.5537871999999999
1237660765906469422,19.89084,0.1988029,0.1548271,0.013549799999999999,0.1521149,-0.01805496,-0.04359818,-0.04767036,-0.01141167
1237660561893884387,19.2276,0.1465816,0.06357956,0.08813477,0.2134724,-0.01421356,-0.01132584,-0.01497078,-0.019466400000000002
1237660958642733252,17.82198,0.4748383,0.05147552,0.1966629,-0.02047157,-0.008693695,-0.0048332209999999995,-0.007289886,-0.01618385
1237660765905944726,17.90703,0.09381294,0.1822281,-0.1269169,-0.198864,-0.01583672,0.002616882,-0.005338669,-0.009178162
1237660562430820475,17.04267,0.1747322,0.07336617,0.2025318,0.02015686,-0.01165199,0.0005187988,0.009248734,-0.0028533940000000004
1237660562430755274,19.80711,-0.09210014,-0.19207570000000002,-0.34724429999999995,-0.3598633,-0.0007133484,-0.000202179,-0.01070023,0.01476669
1237660562430558361,17.90554,0.48442840000000004,0.1002178,0.169817,-0.06192589,-0.007881165,-0.009004593,-0.010175700000000001,0.001203537
1237660562967495664,19.85943,2.883062,0.6633091,0.2392368,0.2019234,0.08285522,-0.010097499999999999,-0.01196671,-0.02088928
1237660562430230871,19.19804,0.003692627,-0.007312775,0.1365604,0.150919,-0.01467896,0.0003643036,-0.006055832,0.008611679
1237660343924097397,18.9297,0.3894272,0.2607346,0.07208633,0.1289845,-0.01691818,-0.01269341,-0.02333832,-0.01975441
1237660344460968140,18.07183,0.0998497,0.2073841,-0.0634861,-0.09415054,-0.005073547,-0.026576999999999996,-0.02372932,-0.01807022
1237657877002257112,20.16539,0.15233039999999998,0.02807426,0.1706066,0.2724667,0.01773453,0.01048088,0.008039474,0.004545212
1237657877002257111,20.14295,0.07493019,0.007720947,0.1521912,-0.07379532,0.004112244,0.007780075,-0.007982254,0.00957489
1237660343923966091,18.86215,0.05405045,0.09147453,-0.05184937,0.09193993,-0.006219864,-0.02700043,-0.02288818,-0.02043533
1237657877539127424,17.806379999999997,0.1159172,0.26652529999999997,-0.007059096999999999,0.6052856,-0.04710388,-0.1162968,-0.1779556,-0.1626549
1237660344460968221,19.13534,0.07515144,0.0250206,0.22606279999999998,0.09439087,-0.01268196,-0.005708694,-0.008609772,-0.01092339
1237657877002257053,19.97529,0.28543850000000004,0.30921940000000003,-0.05151176,0.1903763,-0.03715897,-0.1157341,-0.1225529,-0.15481570000000003
1237658192143450809,19.87997,0.06545639,0.2355614,-0.03327179,0.07595634,0.0009174347,-0.003225327,0.00487709,0.02520752
1237658191606907453,19.351029999999998,0.10686489999999998,0.4717064,0.1064072,0.1887989,-0.01132584,-0.0004863739,0.005970001,-0.01016998
1237657877539717799,20.0654,0.23014450000000003,0.01126289,0.232111,0.278553,-0.03050613,-0.03382492,-0.04512787,-0.04777145
1237658191606579863,20.05301,0.09010124,-0.09799385,0.1354122,0.20050620000000002,0.0030174259999999997,0.002119064,-0.01033974,0.02285004
1237660344461230347,19.03054,-0.01974106,0.06807709,0.22801210000000002,0.02700233,-0.04198074,-0.06454086,-0.05607414,-0.05494881
1237658191606972921,19.85429,0.008419036999999999,0.26696970000000003,-0.07500076,-0.008293152,-0.008733749,-0.02130318,-0.01202774,-0.04948616
1237660344461689368,19.375220000000002,0.2289028,0.1522484,0.002168655,0.1555443,0.003591537,-0.009073257,-0.01334953,0.001146317
1237657877002715365,18.63072,0.22121999999999997,0.3661118,0.14487650000000002,0.596817,-0.2394371,-0.43062970000000006,-0.5015507,-0.4686222
1237660562967625910,18.123260000000002,0.2682323,0.1265011,0.1750088,0.1579075,-0.008878708,-0.001291275,-0.009788513,0.000951767
1237657877002584724,20.03358,0.001752853,0.1180744,0.1352005,-0.02211761,0.004577637,0.007940292,0.004089355,-0.0027484890000000002
1237657877540045163,19.8786,0.3185921,0.1019993,0.1341896,-0.123867,0.002281189,-0.0065975190000000005,-0.01272011,-0.05000496
1237657877540176461,20.054029999999997,0.16911700000000002,0.1739616,0.05146027,-0.01722336,0.003660202,-0.0036106109999999997,-0.01457977,-0.002260208
1237660562968019008,18.60841,0.045343400000000006,0.1509762,-0.1304035,-0.1975269,-0.0070438390000000005,0.0004501343,-0.00786972,-0.007007599000000001
1237660562967953735,18.8564,0.2020683,0.05485725,0.2261028,-0.03011703,-0.02275658,0.005716324,-0.0018615720000000001,-0.001993179
1237657877003174712,20.393629999999998,1.479992,0.5889492,0.32225990000000004,-0.01225662,0.05292892,-0.008279799999999999,-0.01179504,-0.006238937
1237657877003239944,19.78677,0.4458313,0.7258492,0.9823742,-0.625433,-0.18473050000000002,-0.3406296,-0.252306,-0.31956290000000004
1237657877003174191,19.02447,0.1288719,0.2120819,0.220644,-0.03490067,0.008827209,0.01121902,-0.0128994,0.0019111629999999998
1237660562967822840,19.73939,0.10550309999999999,0.07964706,0.1845531,0.16099170000000002,-0.02023697,-0.03086662,-0.03309822,0.01255417
1237660562967822753,18.987070000000003,0.08680344,0.15158270000000001,0.2943211,0.171896,0.005727768,0.0036430359999999997,-0.0032024379999999997,-0.0001659393
1237660343924818253,19.92408,-0.0326786,0.125927,-0.08768082,-0.05648422,0.02955437,-0.05749321,-0.08195114,-0.08904839
1237660562967953606,17.69346,0.1906071,0.1153507,-0.0606575,0.39367290000000005,-0.01580238,-0.04182625,-0.05107307,-0.02550125
1237660562431017838,20.9988,1.7836740000000002,2.396788,0.9234333,0.5465755,0.13112449999999998,0.01497459,0.01975822,0.01622963
1237660343924752802,19.37311,0.401289,0.2411919,0.06966209,0.3639755,0.006046295,0.001871109,-0.01690292,-0.03347015
1237660343924883757,19.725479999999997,0.24731060000000002,-0.1363945,0.2044334,0.1682415,-0.0288868,-0.036699300000000004,-0.04838371,-0.06270790000000001
1237660343924949078,18.26898,0.28746220000000006,-0.1830463,0.10240550000000001,0.08128548,-0.006240845,-0.03510094,-0.03556061,-0.02719307
1237660562968216101,20.24871,0.2929039,0.0385952,0.22377199999999997,0.26510429999999996,0.05285263,-0.00904274,0.002626419,-0.02683067
1237660562968150392,19.89005,0.3376789,0.1293755,0.08086777,0.302454,-0.02869797,-0.04024315,-0.04095268,-0.05774117
1237660561894211896,19.64493,0.18801310000000002,0.1358223,0.08485794,0.182806,-0.0279541,-0.03891373,-0.05373192,-0.05502129
1237660562431213635,18.511670000000002,0.03796577,0.05716133,0.2719917,0.07890892,-0.006196976,0.01233673,0.0078125,-0.01919746
1237660562968346955,19.49319,0.13133050000000002,0.05688095,0.03844452,0.1434155,-0.008768082,-0.08632278,-0.04679871,-0.08733939999999998
1237660562431279453,19.063,-0.03684235,0.2894516,0.07057953,0.008401871,-0.008464813,0.0011768339999999999,-0.006656647,-0.004777908
1237660562968281300,18.11447,0.2317333,0.09691429,0.2123089,-0.05573463,-0.01683807,0.004581450999999999,-0.007665634,0.01943016
1237660765906797264,19.63591,0.02708054,0.2539387,0.12100599999999999,0.02058601,0.006925583000000001,0.003469467,0.002153397,-0.00856781
1237660562431410404,18.569960000000002,0.06915092,0.04953957,0.04446983,0.45164490000000007,-0.07420539999999999,-0.23833270000000004,-0.3067341,-0.271986
1237660562431476268,20.15089,0.2506275,0.09943962,0.21438220000000002,0.1490707,0.02460098,0.009447098000000001,-0.01802635,-0.01089668
1237660765906928100,20.020210000000002,0.03101158,0.1329556,-0.09858131,0.1738224,0.01630402,0.005680084,0.006637573000000001,-0.01156616
1237660958643322971,18.44289,0.2032013,0.2602463,-0.030366900000000002,0.04280853,-0.01464272,-0.0014896389999999999,0.0035228729999999997,0.002138138
1237660561895129333,17.8508,-0.01869392,0.1918221,-0.02963448,-0.14336400000000002,0.01008415,0.0050601959999999994,-0.00286293,-0.009845734
1237660561895064040,19.12227,0.2768078,0.1903362,0.237833,0.2514496,-0.1735878,-0.3160801,-0.37365149999999997,-0.36015890000000006
1237660561895522602,19.27802,0.07676697,0.01136398,0.22794720000000002,-0.0700779,0.01074791,0.008821487,-0.014509200000000002,7.629395000000001e-05
1237660561895063637,17.82144,0.06749535,0.1051655,-0.1460342,-0.0015487670000000002,0.008789063,-0.008911133,-0.006919860999999999,-0.00538063
1237660561894998283,19.01166,0.2766171,0.09773445,0.190897,-0.04256821,-0.006784439000000001,0.003564835,0.02012253,0.019207
1237660958644044112,18.54177,0.14582820000000002,0.3751011,0.2654209,0.31385799999999997,-0.26862909999999995,-0.43609430000000005,-0.5083407999999999,-0.4824696
1237660562432131116,18.60264,0.1807384,0.1108589,-0.1770172,-0.01865387,0.00869751,-0.007188796999999999,-0.005981445,0.001760483
1237660343388799181,18.356279999999998,0.3759956,-0.02982521,0.05278206,-0.05591393,-0.01740265,-0.01083565,-0.01288605,-0.02554703
1237660562431869173,17.72834,0.246521,-0.1696281,0.1844139,0.0027275090000000004,-0.01067352,-0.01776314,-0.06773186,-0.01643181
1237660562431607035,18.76744,0.4329643,0.7019882,0.3733597,0.1055374,-0.4683151,-0.6914215,-0.7827339,-0.7055244
1237660562431476162,16.07769,2.0723130000000003,0.7813549,0.47735209999999995,0.2702093,-2.135067,-2.159544,-2.0396099999999997,-2.01714
1237660562968412511,18.65296,0.1768703,0.4211769,0.07319069,-0.1923943,-0.02979088,-0.009595871,-0.01956367,-0.00217247
1237657877003501701,19.01997,0.14718820000000002,0.002298355,0.101656,0.09197426,-0.005184174000000001,-0.02181244,-0.02050018,-0.02363586
1237660563505414262,18.890539999999998,0.09863281,0.07466888,0.30844499999999997,0.01557732,-0.0108223,-0.01411629,0.0005187988,-0.02070427
1237660563505741883,17.996489999999998,0.05554008,0.03307533,0.1826782,0.05985641,-0.007799149,-0.001026154,0.001890182,0.01969528
1237657877004222608,18.90032,-0.002372742,0.02706528,0.05742836,0.1956997,-0.01624298,-0.0064029690000000005,-0.01481438,0.01695442
1237657877004157021,19.09287,0.1498375,0.0068511959999999995,0.1655235,0.06264877,-0.003477097,0.008453369,0.009635925,-0.007837296
1237660562968870955,15.129370000000002,1.4183709999999998,0.6844368000000001,0.4835339,0.18906879999999998,-1.403166,-1.7995029999999999,-1.68605,-1.774215
1237657877004288274,18.64134,0.1632843,0.4508972,0.3737946,0.05907249,-0.09054184,-0.25651929999999995,-0.2517815,-0.2637863
1237660562969264422,18.90094,0.4790115,-0.0682621,0.6257076,0.08660316,-0.10579300000000001,-0.3958511,-0.11048510000000002,-0.15388110000000002
1237660562969198811,18.47215,0.1378708,0.1150703,0.09302139,-0.09644889999999999,-0.01417542,-0.0116806,-0.002347946,-0.007398605
1237660343925801307,17.62196,1.168833,0.6535206,0.4249516,0.1701317,-0.47290420000000005,-0.7088528000000001,-0.7065392,-0.6873035
1237660343925932387,18.9225,-0.005882263,0.4160538,0.04153442,0.09874916,-0.0049629209999999995,-0.01565361,-0.007881165,-0.01613617
1237660343925997758,16.20737,0.9479675,0.5826511,0.4049864,0.16766070000000002,-0.7275696,-1.1794069999999999,-1.131213,-1.156059
1237660562432131494,18.85558,0.3627357,0.1576862,0.1531734,0.1436291,-0.05954169999999999,-0.1073265,-0.1409302,-0.12002750000000001
1237660343925997873,16.24119,0.08219528,0.13161470000000003,0.46006199999999997,-0.06459808,0.02736282,-0.3259258,-0.3083401,-0.45428090000000004
1237660343925997780,12.80466,1.3600430000000001,0.6945753,0.31460570000000004,0.2702522,-3.424285,-4.234716000000001,-4.362967,-4.240637
1237660343926063548,18.6849,0.42813679999999993,-0.04231644,0.1548882,0.1688576,-0.04370689,-0.1701584,-0.2091637,-0.19671629999999998
1237660562432262686,18.58036,0.9735088,1.0025309999999998,0.40065959999999995,0.4256554,-0.7095528,-0.8284988000000001,-0.9423714,-0.9150181000000001
1237660343926194620,18.95638,0.3090935,0.3373432,0.04951477,0.1491699,-0.00120163,-0.01228142,-0.008460999,-0.02107239
1237660343389257865,18.6333,0.10938640000000001,0.1147881,-0.03120232,-0.08023643,0.01415443,0.0009632111,-0.0009117126,0.01555634
1237660343926259869,18.76312,0.09466553,-0.07624245,0.18478970000000003,-0.12457280000000001,0.006509781,-0.01280403,-0.01667595,0.007591248
1237660765908041829,17.889310000000002,0.2395172,-0.0065650940000000005,0.10467149999999999,-0.018999099999999998,-0.006879807,-0.009632111,-0.0158844,-0.003791809
1237660765908042073,19.14121,0.1934204,0.1833496,0.05337143,-0.02457047,-0.0215435,-0.008649826,-0.0069465640000000006,0.002361298
1237660959181373813,18.59626,0.01003075,0.2476578,-0.07383919,0.01614761,-0.006416321,-0.0025157929999999997,-0.001461029,-0.00878334
1237660959181898075,15.979410000000001,1.69265,0.8192710999999999,0.4284935,0.2597456,-1.642696,-1.501019,-1.6318629999999998,-1.587914
1237660765908697241,17.7189,0.16201210000000002,0.39940640000000005,0.1822643,0.47233959999999997,-0.36049840000000005,-0.6294975,-0.7327805000000001,-0.6295261
1237660958645092551,19.922710000000002,0.2859592,-0.0010318760000000001,0.2597351,-0.18643379999999998,0.03499603,-0.01359749,-0.006147385,-0.01726341
1237660765909221572,19.33134,0.1311321,0.08555031,-0.05985259999999999,0.1830921,0.02050972,-0.0339241,-0.03231239,-0.03797722
1237660958644895959,19.48047,0.1650295,0.1037579,-0.22581669999999998,0.4003067,0.00125885,-0.0004730225,-0.02341652,-0.009895325
1237660343389979110,20.07364,0.08964348,0.02882195,0.2357731,-0.0121727,0.00318718,-0.03599358,-0.02884865,-0.02192116
1237660958645223686,17.69941,1.2630139999999999,0.8480492000000001,0.48823549999999993,0.23000140000000002,-0.5276394,-0.6265850000000001,-0.6390228,-0.6365470999999999
1237660765908959435,18.18521,0.5846462,0.7264136999999999,0.41986080000000003,0.2209129,-0.4582825,-0.8753777,-0.8289223,-0.798481
1237660765908369595,18.65439,0.06625557,-0.005796432,0.2135735,-0.001186371,-0.01778412,-0.02745628,-0.01979065,-0.02598381
1237660959182029266,19.13805,0.04668236,0.009363174,0.2536831,0.01027107,0.01280785,0.0001296997,0.0025920870000000003,-0.0028553009999999998
1237660959181635925,18.55547,0.006982803,0.1671638,-0.04377747,-0.1819801,-0.02946472,0.008846283,0.007123946999999999,0.0041885379999999995
1237660635444871498,18.959139999999998,0.10568620000000001,0.1391792,-0.10765839999999999,-0.1900692,-0.009708405,0.008743286,0.008180618,0.0133934
1237660635444805905,19.09958,-0.05195427,0.073946,0.1986618,-0.2260132,-0.005172729,0.01136208,0.0105896,0.0032920840000000002
1237660635444609236,19.54586,0.12552449999999998,0.01210022,0.1344852,0.03650475,-0.0027275090000000004,0.0037040709999999998,0.004226685,-0.0004997253
1237660635981480483,19.5103,3.21846,0.7831935999999999,0.16622920000000002,-0.07716179,0.34362600000000004,-0.01080894,-0.01045036,-0.01025009
1237660635981349392,18.39951,1.8592529999999998,1.255939,0.5880947,0.28528400000000004,-0.4605141,-0.9593944999999999,-0.9095191999999999,-0.9151115
1237658190535131361,18.91066,0.308485,-0.02112389,0.1458607,-0.09728241,-0.02066803,-0.01201057,-0.01578903,-0.01409531
1237658190534935050,20.314510000000002,0.2600708,-0.009321213,0.30779270000000003,-0.01667595,-0.008253098,-0.0296402,-0.02920151,-0.0261116
1237658190534803745,19.24318,-0.07033539,0.01403236,0.1030788,0.24326520000000001,0.007986069,-0.01336861,-0.008644104,0.0009021758999999999
1237657877004616148,20.1341,0.4180241,0.008649826,0.3459625,0.20991710000000002,-0.006320953000000001,-0.03042412,-0.03658295,-0.02638817
1237658191071805785,19.13854,0.1020164,-0.002752304,0.2056522,-0.06333733,-0.01114655,0.001760483,-0.004325867,-0.001266479
1237657877004746976,19.52126,0.13949389999999998,0.2186794,0.08322525,-0.03649521,0.02147102,0.00917244,0.001440048,-0.0030593870000000002
1237658191072198786,21.10652,0.2911434,0.6591454000000001,0.8773726999999999,0.27591709999999997,-0.2328873,-0.33348459999999996,-0.2660656,-0.29073720000000003
1237657877005271182,18.25696,0.4431744000000001,0.12076189999999999,0.23383330000000002,0.006967545,0.002246857,0.01196861,-0.0003032684,0.007141113
1237657877541617909,19.028660000000002,0.5331802,0.08087158,0.15248299999999998,0.1631985,-0.01137352,-0.01640892,-0.02900314,-0.02360535
1237657877005009422,19.88982,-0.11866379999999999,-0.05285454,0.41298100000000004,0.06505394,0.004117966,-0.01396179,-0.02787971,-0.001520157
1237658191072526609,19.306810000000002,0.16847420000000002,0.03699303,0.3537922,0.1830578,-0.01860237,-0.01999092,-0.02223778,-0.01887512
1237657877005533273,18.32784,0.155695,0.04774094,0.22330279999999997,-0.02999878,-0.01803017,0.0001773834,-0.0023860929999999997,-0.001752853
1237657877005074973,20.21462,-0.0005550385,0.07830429,0.3845406,-0.1708412,-0.009050369,0.00305748,0.01072693,0.03669548
1237657877005598947,19.20392,0.15744779999999997,0.01353645,0.26421740000000005,0.06433105,-0.02391434,-0.01652908,-0.01218796,-0.01327515
